feature,density,fire_count,mean_activation_when_active,dead
2183,0.00014885474877660004,24,12.769175211588541,False
2184,0.00013024790517952503,21,7.21881677990868,False
2185,0.016076312867872804,2592,1.959594691241229,False
2186,0.0005395984643151751,87,1.1264596478692417,False
2187,0.0014823452065669753,239,1.2680339758366221,False
2188,0.004248562621332126,685,1.9140889305267892,False
2189,0.0025491375727992754,411,1.9327603358131835,False
2190,6.202281199025002e-05,10,4.3610755681991575,False
2191,6.822509318927501e-05,11,1.076439088041132,False
2192,0.00015505702997562504,25,1.5601090431213378,False
2193,0.0018668866409065254,301,1.6841320231111343,False
2194,0.003144556567905676,507,0.8925931129229845,False
2195,0.0021087756076685004,340,0.8332997413242564,False
2196,0.014860665752863903,2396,0.5902732982858394,False
2197,0.008304854525494476,1339,0.8775722141849897,False
2198,0.0011598265842176752,187,1.554722562830716,False
2199,0.007306287252451452,1178,0.9937091198558516,False
2200,0.003584918533036451,578,0.7611366603201236,False
2201,0.0005395984643151751,87,2.035091591977525,False
2202,0.003467075190254976,559,1.468867881140257,False
2203,0.0015257611749601504,246,1.2345903084530094,False
2204,0.004763351960851201,768,0.9070029382904371,False
2205,0.003814402937400376,615,1.1394621174509931,False
2206,0.008366877337484728,1349,1.1837943187017985,False
2207,3.721368719415001e-05,6,2.309314250946045,False
2208,0.0065434066649713764,1055,2.9816654205322264,False
2209,0.003963257686176976,639,1.0406285854572421,False
2210,0.003392647815866676,547,2.119549559500797,False
2211,0.04053190763562838,6535,1.937830070840008,False
2212,0.0024499010736148755,395,1.7345345361323297,False
2213,0.0006574418070966502,106,1.808109901986032,False
2214,0.00018606843597075004,30,20.82780564626058,False
2215,3.101140599512501e-05,5,2.767061233520508,False
2216,0.00010543878038342502,17,1.7707842798794018,False
2217,0.00021707984196587504,35,2.4618197577340264,False
2218,0.0009613535858488752,155,6.386805104440258,False
2219,0.0043043831521233505,694,4.526230313077097,False
2220,0.0015071543313630753,243,1.7685910036534438,False
2221,0.010432236976760052,1682,1.2361377934071454,False
2222,7.442737438830002e-05,12,2.010315924882889,False
2223,0.0025863512599934254,417,0.8197740250640064,False
2224,0.00013645018637855003,22,1.6604543382471257,False
2225,0.0022824394812412004,368,4.95394708280978,False
2226,0.0028902630387456505,466,1.5273350270009347,False
2227,0.0002666980915580751,43,2.512307785278143,False
2228,0.0021894052632558253,353,1.959157645195807,False
2229,0.0014451315193728252,233,6.048578283817472,False
2230,0.0019103026092997003,308,1.703058291178245,False
2231,0.0007938919934752001,128,1.7457766998559237,False
2232,0.006301517698209401,1016,1.5432604992483545,False
2233,0.0011908379902128004,192,1.1361578193803628,False
2234,0.0012590630834020753,203,5.417599052631209,False
2235,0.0007256669002859252,117,8.017036990222769,False
2236,0.0014885474877660003,240,0.9444734131296476,False
2237,0.0009737581482469252,157,1.3618516633465032,False
2238,0.0016187953929455254,261,1.5187152016665286,False
2239,0.0011970402714118252,193,1.4283197506721774,False
2240,0.00036593459074247506,59,2.5658439175557284,False
2241,0.0015691771433533252,253,4.358006979165812,False
2242,0.0007690828686791001,124,1.4655322394063395,False
2243,0.009241398986547252,1490,0.961074639966824,False
2244,2.4809124796100004e-05,4,1.529045581817627,False
2245,0.0004217551215337001,68,2.0076808228212246,False
2246,0.007796267467174427,1257,1.571151340396611,False
2247,0.004118314716152601,664,0.8576656220907188,False
2248,3.101140599512501e-05,5,1.1040700674057007,False
2249,0.0009303421798537502,150,4.232486521402995,False
2250,0.0026793854779788005,432,1.0802841070625517,False
2251,0.0007132623378878751,115,6.177892759571905,False
2252,0.0013831087073825753,223,1.1596758825361997,False
2253,0.06827471143886722,11008,5.56915180073228,False
2254,0.0019971345460860503,322,1.7448897928184604,False
2255,0.005501423423535177,887,1.0831236586629873,False
2256,0.005054859177205376,815,0.6418893386981238,False
2257,0.0005209916207181001,84,6.780248122555869,False
2258,0.0009241398986547252,149,1.2613794875624995,False
2259,4.341596839317501e-05,7,1.9099785940987724,False
2260,0.0005209916207181001,84,1.208020847468149,False
2261,0.03246894207689588,5235,1.0690775524237777,False
2262,0.0002977094975532001,48,1.277259220679601,False
2263,0.002952285850735901,476,1.3229390462907422,False
2264,0.0007318691814849501,118,5.564803132566355,False
2265,0.0010978037722274253,177,1.182237202164817,False
2266,0.0005954189951064002,96,11.51706408088406,False
2267,0.0010233763978391252,165,4.699807197397406,False
2268,0.00015505702997562504,25,8.478614382743835,False
2269,0.0011040060534264502,178,1.1605276030101133,False
2270,0.0021335847324646007,344,1.3012190135412438,False
2271,0.0011598265842176752,187,1.2325174776628056,False
2272,0.010605900850332752,1710,0.9082931814137956,False
2273,0.006791497912932377,1095,1.2113861509654076,False
2274,0.00016746159237367503,27,3.1425884079050133,False
2275,0.0010605900850332753,171,0.9906550875881261,False
2276,0.0020529550768772753,331,5.082528194271906,False
2277,0.013186049829127152,2126,1.1297741762782085,False
2278,0.005594457641520552,902,1.6813921859682002,False
2279,0.007374512345640727,1189,2.336484098955801,False
2280,0.015437477904373229,2489,0.5910711142853016,False
2281,0.00027290037275710005,44,10.252356258305637,False
2282,0.0010729946474313252,173,1.250215314716273,False
2283,9.303421798537502e-05,15,1.8403346220652261,False
2284,0.0009303421798537502,150,1.539511450926463,False
2285,0.010760957880308378,1735,0.8098935042059731,False
2286,0.012683665052006127,2045,1.7056231696914637,False
2287,0.0004465642463298001,72,1.4836248755455017,False
2288,0.00017986615477172505,29,1.3334808801782543,False
2289,0.0015381657373582003,248,0.9736445526922902,False
2290,0.023705118742673555,3822,1.5877123882108057,False
2291,0.0030143086627261507,486,0.8279198260954869,False
2292,0.0008000942746742252,129,1.3372123084327048,False
2293,0.0014823452065669753,239,1.4903918110675891,False
2294,0.0021583938572607006,348,1.3823292498615967,False
2295,0.0008311056806693502,134,2.049887642931582,False
2296,0.0015877839869504003,256,3.6189899179153144,False
2297,0.0004899802147229751,79,1.4306241922740695,False
2298,0.005489018861137126,885,3.7834438342832577,False
2299,0.00017986615477172505,29,1.5397797247459148,False
2300,0.00013024790517952503,21,2.6910915828886486,False
2301,0.003008106381527126,485,3.034417855370905,False
2302,0.0019227071716977505,310,1.5127071542124595,False
2303,0.007541973938014402,1216,0.6996776665511885,False
2304,0.003864021186992576,623,0.9297811223454115,False
2305,0.0012528608022030503,202,3.555871863176327,False
2306,0.004899802147229751,790,0.8669629036625729,False
2307,0.0017366387357270004,280,1.584225225022861,False
2308,0.017329173670075852,2794,1.302993110869728,False
2309,0.0018234706725133503,294,1.2862310612282786,False
2310,0.0035353002834442506,570,1.3104958801938777,False
2311,0.0025305307292022004,408,1.4909321502143262,False
2312,0.0015567725809552753,251,1.1086718290450563,False
2313,0.00018606843597075004,30,3.0809987862904866,False
2314,0.0023630691368285257,381,1.0772860882476245,False
2315,1.8606843597075006e-05,3,0.6659686168034872,False
2316,0.002797228820760276,451,1.2582844337180026,False
2317,3.101140599512501e-05,5,5.084407043457031,False
2318,0.0005582053079122502,90,1.4217024935616387,False
2319,0.006896936693315802,1112,1.0489959322291313,False
2320,0.008007145027941276,1291,1.149072397226146,False
2321,0.00027290037275710005,44,2.0719515599987726,False
2322,0.008267640838300326,1333,0.7296859021483734,False
2323,0.0024374965112168257,393,2.1311249563105537,False
2324,0.00020467527956782505,33,1.3308826793323865,False
2325,0.0023382600120324254,377,1.9262359597638685,False
2326,0.002760015133566126,445,1.091295684857315,False
2327,0.0020281459520811755,327,1.3377447850113615,False
2328,0.00024188896676197505,39,1.1663848925859501,False
2329,0.0004217551215337001,68,9.2066111108836,False
2330,0.010729946474313252,1730,0.8036052794814799,False
2331,0.0018234706725133503,294,1.453234994898037,False
2332,0.0023382600120324254,377,1.286909032563632,False
2333,0.004862588460035601,784,1.3178948065151974,False
2334,0.0002791026539561251,45,4.378456237581041,False
2335,0.0015753794245523503,254,1.7833374992130309,False
2336,0.005073466020802451,818,1.1368225979047184,False
2337,0.0018234706725133503,294,2.0793195922358505,False
2338,6.822509318927501e-05,11,1.6399775418368252,False
2339,0.0026049581035905004,420,2.4628448304675876,False
2340,0.010277179946784428,1657,1.0512485814943469,False
2341,0.0015815817057513754,255,1.07826811986811,False
2342,0.0006326326823005501,102,1.7945693742995168,False
2343,0.0017242341733289504,278,0.9159403687758412,False
2344,0.0026607786343817255,429,1.953401770625081,False
2345,0.00016125931117465003,26,1.383939999800462,False
2346,0.00016746159237367503,27,1.8172709941864014,False
2347,0.0015195588937611253,245,1.2390360287257602,False
2348,0.0017924592665182254,289,6.2272991651482235,False
2349,0.00019227071716977504,31,3.442985023221662,False
2350,0.0013707041449845254,221,1.3159087847800277,False
2351,0.0020529550768772753,331,1.8144003696672146,False
2352,0.0020157413896831253,325,1.2905390607393705,False
2353,0.0028406447891534507,458,3.2298641413059817,False
2354,0.0022266189504499753,359,2.790183468781474,False
2355,0.0052595344567732015,848,0.6988868442065311,False
2356,0.0004589688087278501,74,1.0413265228271484,False
2357,0.0023692714180275506,382,1.3693508081411192,False
2358,0.00026049581035905006,42,1.340761247135344,False
2359,0.0022142143880519256,357,1.564644470268271,False
2360,0.0,0,0.0,True
2361,0.0009613535858488752,155,1.0057486718700779,False
2362,0.0024809124796100006,400,1.6448384675383567,False
2363,2.4809124796100004e-05,4,5.017929166555405,False
2364,0.0013396927389894002,216,0.976699059760129,False
2365,3.721368719415001e-05,6,1.3497387170791626,False
2366,2.4809124796100004e-05,4,26.10837411880493,False
2367,0.0014451315193728252,233,1.059677835186152,False
2368,0.004019078216968201,648,0.7778354147334158,False
2369,0.010022886417624402,1616,0.623599109083119,False
2370,0.0037771892502062258,609,1.3201814253733468,False
2371,0.004143123840948701,668,1.2231140179548434,False
2372,0.00022328212316490004,36,1.3958119816250272,False
2373,0.0020839664828724005,336,1.4299037967409407,False
2374,0.004205146652938951,678,2.583226460271177,False
2375,0.0004527665275288251,73,3.1482954531499785,False
2376,3.101140599512501e-05,5,2.2107258319854735,False
2377,8.062965558732502e-05,13,4.2227113613715535,False
2378,0.0036283345014296257,585,2.3369497843277762,False
2379,0.005197511644782951,838,1.0888575223010024,False
2380,0.0024188896676197507,390,1.950796535076239,False
2381,0.0006760486506937252,109,0.9840287987245332,False
2382,6.202281199025002e-05,10,1.5259323000907898,False
2383,9.923649918440002e-05,16,1.5405732095241547,False
2384,3.101140599512501e-05,5,1.2906558513641357,False
2385,0.0024374965112168257,393,0.9735050368248355,False
2386,0.004788161085647301,772,0.9902810397234605,False
2387,0.0004961824959220001,80,1.3140525579452516,False
2388,0.009849222544051702,1588,0.7574312260529257,False
2389,0.0008435102430674002,136,2.1701517210287204,False
2390,0.009340635485731653,1506,1.3087790693103238,False
2391,0.003733773281813051,602,1.5274574554639797,False
2392,0.0023134508872363255,373,1.2916881692952829,False
2393,0.0020901687640714254,337,1.2736021290900799,False
2394,0.006109246981039627,985,1.258051977786921,False
2395,0.0019289094528967753,311,2.6837775960229218,False
2396,0.007728042373985152,1246,0.701759434817882,False
2397,0.012739485582797352,2054,1.1611159473454475,False
2398,0.0014203223945767254,229,1.056941589413772,False
2399,0.00021087756076685005,34,1.5912579578511856,False
2400,0.003448468346657901,556,1.865691350732776,False
2401,0.0026297672283866007,424,1.107701984216582,False
2402,0.0031941748174978755,515,0.816204592325155,False
2403,0.0020405505144792256,329,5.1554411602600005,False
2404,0.009247601267746278,1491,0.718646588060058,False
2405,0.015530512122358604,2504,0.8116224710933697,False
2406,0.00018606843597075004,30,3.04280374844869,False
2407,0.0019723254212899504,318,1.5966620613943856,False
2408,0.0025367330104012257,409,1.3371831443898543,False
2409,0.0029646904131339505,478,0.9918431886569227,False
2410,0.0020281459520811755,327,2.165228738697297,False
2411,0.006611631758160651,1066,0.9322464944721387,False
2412,0.0021770007008577756,351,1.590829110553122,False
2413,0.003578716251837426,577,1.0554113916962358,False
2414,0.0018606843597075004,300,1.9075545716285705,False
2415,0.003981864529774051,642,1.5961957624025433,False
2416,0.002760015133566126,445,1.9581397206595774,False
2417,0.0020343482332802003,328,1.1291640226433917,False
2418,6.822509318927501e-05,11,1.3609168096022173,False
2419,0.0021459892948626504,346,0.9643263637675026,False
2420,0.0017490432981250503,282,3.553841340626385,False
2421,0.0009551513046498502,154,3.8035400951063476,False
2422,0.0004713733711259001,76,0.9512915234816702,False
2423,0.0011226128970235252,181,1.2893763392011106,False
2424,0.0011722311466157253,189,2.4685868510493525,False
2425,0.016522877114202604,2664,0.7075758958543027,False
2426,0.0035477048458423008,572,1.2128656000107318,False
2427,0.0075171648132183015,1212,1.1268198686857822,False
2428,0.0009365444610527753,151,1.0385499426860683,False
2429,0.0002791026539561251,45,1.157601867781745,False
2430,0.0009799604294459501,158,1.450198254253291,False
2431,0.0029770949755320007,480,1.78177799731493,False
2432,0.0011288151782225502,182,5.452765170034471,False
2433,0.0010419832414362003,168,1.3159182525816417,False
2434,1.8606843597075006e-05,3,2.7082901000976562,False
2435,0.0008311056806693502,134,1.6283022111921168,False
2436,0.0020033368272850756,323,1.3266770182748329,False
2437,0.0018234706725133503,294,0.9273607288899065,False
2438,0.0011598265842176752,187,1.4085729428153624,False
2439,0.0012094448338098754,195,1.9871287627097889,False
2440,0.0006822509318927502,110,6.082317837801846,False
2441,0.0018296729537123754,295,2.3683889639579645,False
2442,0.0017366387357270004,280,1.7139085096972329,False
2443,0.0006326326823005501,102,6.077693153830135,False
2444,0.003522895721046201,568,1.1977423994054257,False
2445,0.014786238378475603,2384,0.7505020997268241,False
2446,0.009210387580552128,1485,3.688304226888149,False
2447,0.0024002828240226757,387,1.4696632706841757,False
2448,0.00029150721635417507,47,1.0364015077022797,False
2449,0.0020405505144792256,329,1.8194814663165246,False
2450,4.961824959220001e-05,8,1.9484498798847198,False
2451,0.0006078235575044501,98,1.6765117998025856,False
2452,0.025956546817919632,4185,1.214106596983177,False
2453,0.0019475162964938504,314,1.0618143058886194,False
2454,0.004496653869293126,725,0.68054212833273,False
2455,0.004074898747759426,657,1.1105326430438316,False
2456,0.0018234706725133503,294,1.7805435645337007,False
2457,0.0019227071716977505,310,4.5050866511560255,False
2458,0.00013645018637855003,22,1.3245896642858332,False
2459,0.003659345907424751,590,0.8471954604326668,False
2460,0.0020653596392753255,333,3.0154122049744063,False
2461,0.0035166934398471756,567,2.1823793731669268,False
2462,0.0014823452065669753,239,0.8205532209643759,False
2463,0.00010543878038342502,17,8.893630757051355,False
2464,0.0020653596392753255,333,1.6343609377428576,False
2465,0.0015381657373582003,248,3.554111077900856,False
2466,0.0023878782616246256,385,3.0963650672466723,False
2467,0.003237590785891051,522,1.4044998710639631,False
2468,0.0004589688087278501,74,7.136658710402411,False
2469,0.00011164106158245002,18,1.6732702255249023,False
2470,0.0034732774714540007,560,1.2067076989582606,False
2471,8.062965558732502e-05,13,1.5635577623660748,False
2472,0.0020467527956782505,330,1.1953709042433536,False
2473,0.0021273824512655754,343,1.1274316724465818,False
2474,0.007368310064441701,1188,1.086058796455563,False
2475,0.011021453690667428,1777,1.0353756495654483,False
2476,0.0066736545701509015,1076,1.1566445800894698,False
2477,5.582053079122501e-05,9,1.8345881832970514,False
2478,0.002778621977163201,448,1.0582072851913316,False
2479,0.004180337528142851,674,0.9324313430474844,False
2480,0.0031879725362988507,514,1.5841317828527222,False
2481,0.00020467527956782505,33,2.5063964850974805,False
2482,0.0023320577308334005,376,1.6455098948580154,False
2483,0.011989009557715327,1933,0.5942639284533536,False
2484,0.007467546563626102,1204,1.4064070204167667,False
2485,8.062965558732502e-05,13,3.271845790056082,False
2486,0.0025677444163963504,414,8.564432441900317,False
2487,0.0004465642463298001,72,7.117269916666879,False
2488,0.02795368136400568,4507,0.9960392549293439,False
2489,0.0030391177875222506,490,1.0269648259999802,False
2490,9.303421798537502e-05,15,0.9059149583180746,False
2491,5.582053079122501e-05,9,0.9508254395590888,False
2492,1.8606843597075006e-05,3,1.19062336285909,False
2493,0.0003101140599512501,50,6.761697726249695,False
2494,0.0007566783062810502,122,7.581102700507055,False
2495,0.00024188896676197505,39,0.9410553345313439,False
2496,0.0006760486506937252,109,5.350156445022023,False
2497,0.0037027618758179257,597,1.118563953955569,False
2498,0.0013769064261835503,222,1.6671463100759834,False
2499,0.0021583938572607006,348,1.8798803056793651,False
2500,9.303421798537502e-05,15,1.1594567934672038,False
2501,0.00019847299836880003,32,1.072425715625286,False
2502,9.303421798537502e-05,15,11.747716267903646,False
2503,0.0003101140599512501,50,1.6834682893753052,False
2504,0.00036593459074247506,59,0.8446114831051584,False
2505,0.00028530493515515004,46,1.6786419541939446,False
2506,0.012510001178433428,2017,0.8828930114836875,False
2507,0.0005147893395190752,83,2.2550051054322577,False
2508,0.004651710899268751,750,1.1351513527234396,False
2509,0.0020963710452704507,338,1.6672190833373888,False
2510,0.00025429352916002504,41,1.8123837476823388,False
2511,0.003045320068721276,491,1.367429603869949,False
2512,0.0009799604294459501,158,1.2496254564840583,False
2513,0.0,0,0.0,True
2514,0.003864021186992576,623,1.4545479188187356,False
2515,3.101140599512501e-05,5,2.2026865482330322,False
2516,0.0023940805428236504,386,1.2253629957456045,False
2517,0.0012466585210040252,201,1.419612211967582,False
2518,0.0023196531684353504,374,1.7856136815433197,False
2519,0.0026049581035905004,420,1.93242233140128,False
2520,0.012385955554452929,1997,1.0672299533589935,False
2521,0.0029274767259398005,472,3.44255329441216,False
2522,0.00017366387357270005,28,1.3246696761676244,False
2523,0.0005085870583200501,82,1.3912037552856817,False
2524,4.341596839317501e-05,7,1.890277521950858,False
2525,0.0017924592665182254,289,1.0810464113228875,False
2526,0.0038950325929877007,628,2.7871939388050397,False
2527,0.0013086813329942753,211,1.4525185648298942,False
2528,0.0004837779335239501,78,8.254431868210817,False
2529,0.0004589688087278501,74,6.132707428287816,False
2530,0.0016932227673338255,273,0.8335392501328017,False
2531,0.0018172683913143255,293,1.2976628297831825,False
2532,0.00010543878038342502,17,2.3615215876523186,False
2533,0.0020715619204743504,334,1.8455598547073182,False
2534,0.0013520973013874504,218,1.5321058313780969,False
2535,0.0025367330104012257,409,0.7942939230165738,False
2536,0.004769554242050226,769,1.1278452432977208,False
2537,0.0019847299836880006,320,0.8761685445904732,False
2538,3.721368719415001e-05,6,1.9159544507662456,False
2539,0.0007194646190869002,116,5.127736716434874,False
2540,0.004335394558118476,699,1.4843637412880282,False
2541,0.0002977094975532001,48,1.4355481291810672,False
2542,0.0010047695542420502,162,1.5944427605028506,False
2543,0.003008106381527126,485,1.106225924147773,False
2544,0.0018606843597075004,300,5.042825131813685,False
2545,0.006797700194131401,1096,1.0124203624734043,False
2546,0.00023568668556295006,38,2.6759452788453353,False
2547,0.0007070600566888501,114,2.6228935237516438,False
2548,0.0009923649918440003,160,1.3704561442136765,False
2549,0.02147849979222358,3463,1.5515870037293662,False
2550,0.0019413140152948255,313,2.3944036412162903,False
2551,0.0019475162964938504,314,1.5180425241494635,False
2552,0.0028902630387456505,466,0.8910037212617408,False
2553,0.0014513338005718503,234,1.4220853687351585,False
2554,0.0002480912479610001,40,1.5279898643493652,False
2555,0.00010543878038342502,17,1.138030676280751,False
2556,0.0022762372000421755,367,1.7074194954916306,False
2557,0.0009179376174557002,148,1.8354955863308262,False
2558,0.015350645967586878,2475,1.2467509075126262,False
2559,0.0031879725362988507,514,0.832749645301804,False
2560,0.0014823452065669753,239,2.402956413923447,False
2561,3.721368719415001e-05,6,0.9733477433522543,False
2562,0.0007380714626839752,119,1.597698817733957,False
2563,0.0022700349188431506,366,1.3884026121572066,False
2564,0.0032810067542842257,529,0.9275903548545332,False
2565,0.005327759549962476,859,1.2146364707191832,False
2566,0.04798084735565741,7736,1.0638353057829768,False
2567,0.003423659221861801,552,1.5810123068698938,False
2568,0.0029212744447407756,471,1.5621579989253083,False
2569,0.005854953451879601,944,0.8584265405848875,False
2570,0.0043043831521233505,694,2.1159593631279914,False
2571,0.00013645018637855003,22,1.0317289558323948,False
2572,0.0023196531684353504,374,2.4990896152302544,False
2573,0.0028282402267554006,456,1.1786774964186184,False
2574,0.0019971345460860503,322,3.068259988512312,False
2575,0.004149326122147726,669,4.2304415173594725,False
2576,9.303421798537502e-05,15,2.3367563088734946,False
2577,0.00016746159237367503,27,2.4040915171305337,False
2578,0.0003783391531405251,61,1.1705489979415644,False
2579,0.00017366387357270005,28,1.762201121875218,False
2580,0.0018978980469016504,306,1.5508825307578042,False
2581,0.0005644075891112751,91,2.5474291293175666,False
2582,0.0028406447891534507,458,2.71424661479142,False
2583,0.0011908379902128004,192,1.8819985228280227,False
2584,7.442737438830002e-05,12,1.690983275572459,False
2585,0.0026173626659885506,422,1.0354433062517248,False
2586,0.00027290037275710005,44,3.6546409021724355,False
2587,0.0004341596839317501,70,10.451835710661753,False
2588,4.961824959220001e-05,8,3.6504713892936707,False
2589,0.0004031482779366251,65,7.284661630483774,False
2590,0.0029398812883378506,474,2.5872847354864774,False
2591,0.004999038646414151,806,0.7805355201583938,False
2592,0.0004837779335239501,78,1.7172907285201244,False
2593,0.0003783391531405251,61,2.7948219111708346,False
2594,0.0021645961384597254,349,1.8739133690694683,False
2595,0.0014637383629699002,236,1.2598834204471718,False
2596,0.0006450372446986001,104,5.899812007179627,False
2597,0.0023692714180275506,382,2.899901119826352,False
2598,0.0,0,0.0,True
2599,0.0004155528403346751,67,4.09609877529429,False
2600,0.0006822509318927502,110,1.9929444031281904,False
2601,8.062965558732502e-05,13,1.3826992511749268,False
2602,0.0034794797526530256,561,1.1421889534183578,False
2603,0.0052967481439673515,854,1.2865781155905622,False
2604,0.005191309363583926,837,1.0453397848842534,False
2605,0.0024499010736148755,395,1.0493454417095909,False
2606,0.011244735813832327,1813,0.7828959671752728,False
2607,7.442737438830002e-05,12,1.6868866682052612,False
2608,0.0016684136425377254,269,1.603873865311917,False
2609,0.0035290980022452258,569,1.8177295510504912,False
2610,0.0017304364545279755,279,1.5809173622438986,False
2611,7.442737438830002e-05,12,1.2161736190319061,False
2612,0.0070954096916846015,1144,1.7813843653335437,False
2613,0.0004651710899268751,75,2.1605229949951172,False
2614,0.0022824394812412004,368,1.2092480688639309,False
2615,0.007876897122761751,1270,1.5667152607534813,False
2616,0.0027290037275710007,440,0.768129628625783,False
2617,0.005135488832792701,828,0.852239916290062,False
2618,0.0004031482779366251,65,1.915490278830895,False
2619,0.0013520973013874504,218,1.1439925147852767,False
2620,0.00039694599673760006,64,2.0912295915186405,False
2621,0.003603525376633526,581,1.0894663703215923,False
2622,0.00032251862234930007,52,1.1602168014416328,False
2623,0.0013707041449845254,221,1.0572250601393065,False
2624,0.00036593459074247506,59,0.9973459910538237,False
2625,0.0012900744893972003,208,3.6125881001353264,False
2626,0.003181770255099826,513,1.524500772966976,False
2627,0.00022328212316490004,36,2.604849977625741,False
2628,0.003485682033852051,562,1.2976009905126171,False
2629,0.0019661231400909256,317,2.3244071728799622,False
2630,0.009911245356041952,1598,0.963194108277895,False
2631,0.00033492318474735006,54,2.8930137069137007,False
2632,0.0019847299836880006,320,1.58424753844738,False
2633,0.010661721381123977,1719,1.2817063636735402,False
2634,0.004118314716152601,664,0.8216278438108513,False
2635,0.011747120590953352,1894,1.0235580426209077,False
2636,0.005445602892743952,878,0.9980360424328502,False
2637,0.0024436987924158506,394,1.4100858299865335,False
2638,0.012776699269991502,2060,0.7360503520780397,False
2639,0.0022576303564451005,364,3.3353734468365763,False
2640,0.0006760486506937252,109,1.7188093312289736,False
2641,0.0036097276578325507,582,0.7510489852158064,False
2642,0.0011164106158245003,180,1.104682527648078,False
2643,0.005706098703103001,920,1.5896626788636912,False
2644,0.0032127816610949505,518,1.743244236500567,False
2645,0.0029584881319349257,477,3.299326585773652,False
2646,0.00020467527956782505,33,14.85099872675809,False
2647,0.0070768028480875265,1141,1.3936684631026701,False
2648,0.0037027618758179257,597,0.9240564525227252,False
2649,0.0010295786790381503,166,1.4346075366778546,False
2650,0.0024809124796100006,400,1.4031165820360183,False
2651,0.0023320577308334005,376,1.2068652317244957,False
2652,0.0014761429253679504,238,1.2195402584156068,False
2653,0.0020901687640714254,337,1.9907334211672094,False
2654,0.0021770007008577756,351,1.423246196871809,False
2655,0.00011784334278147503,19,1.2481119130787097,False
2656,0.0020033368272850756,323,2.1242539472993314,False
2657,0.0021707984196587503,350,4.945853725160871,False
2658,0.004664115461666801,752,1.923292892093354,False
2659,0.0023010463248382754,371,1.3568738223407468,False
2660,0.0006636440882956752,107,2.5603032089839473,False
2661,0.004211348934137976,679,0.7769983014934018,False
2662,0.0005954189951064002,96,1.1917949356138706,False
2663,0.0011722311466157253,189,1.7250962787204318,False
2664,0.0016746159237367505,270,1.493208117838259,False
2665,0.0024374965112168257,393,0.9071962378407252,False
2666,0.008571552617052553,1382,0.8011212536981586,False
2667,9.923649918440002e-05,16,1.515790417790413,False
2668,1.2404562398050002e-05,2,0.986271858215332,False
2669,0.0015257611749601504,246,1.1089498531527635,False
2670,0.0022204166692509505,358,1.7199097125889868,False
2671,0.0008745216490625251,141,1.5957405770078619,False
2672,0.012144066587690953,1958,0.6603003152179037,False
2673,0.05488398633017224,8849,1.0702201652720844,False
2674,0.0017800547041201755,287,1.9336624511027585,False
2675,0.0019165048904987254,309,2.132531456191177,False
2676,0.003405052378264726,549,1.242822749150038,False
2677,4.961824959220001e-05,8,3.095583349466324,False
2678,0.0007504760250820251,121,1.507949933532841,False
2679,0.0013396927389894002,216,1.2179430938429303,False
2680,2.4809124796100004e-05,4,5.12524288892746,False
2681,0.004012875935769176,647,0.9884761886950438,False
2682,0.0006016212763054251,97,2.7919675050322543,False
2683,0.0003783391531405251,61,1.8730335665530846,False
2684,0.0022948440436392505,370,1.2532943783579646,False
2685,0.0016994250485328503,274,1.8710817037707699,False
2686,0.0009489490234508252,153,0.9131845321530611,False
2687,0.0006388349634995752,103,1.3830711471224295,False
2688,0.00013024790517952503,21,1.3472071886062622,False
2689,0.00013645018637855003,22,8.715769177133387,False
2690,0.003659345907424751,590,1.473850950144105,False
2691,0.004229955777735051,682,0.898172758891086,False
2692,0.0008373079618683752,135,1.4498623936264603,False
2693,0.01958060174532193,3157,1.7265949049893157,False
2694,1.8606843597075006e-05,3,2.003702481587728,False
2695,0.004453237900899951,718,1.1424017683045113,False
2696,0.0016374022365426004,264,1.40588788913958,False
2697,0.0005147893395190752,83,1.8284858594457787,False
2698,0.0004899802147229751,79,1.4088551469996005,False
2699,0.004602092649676551,742,0.9011436231695417,False
2700,0.003374040972269601,544,1.088271405766992,False
2701,0.0013582995825864753,219,1.7411854931208641,False
2702,0.0010233763978391252,165,1.169002424586903,False
2703,0.0006140258387034752,99,7.2875980391646875,False
2704,0.0018110661101153004,292,1.7157543456717714,False
2705,0.0015443680185572254,249,1.6089864772965152,False
2706,0.0017490432981250503,282,2.9478880936372365,False
2707,0.00011784334278147503,19,1.4177528807991429,False
2708,0.005588255360321526,901,0.8732384555744674,False
2709,0.0053525686747585765,863,1.5632203657132588,False
2710,0.00016125931117465003,26,2.3650157635028544,False
2711,0.0026421717907846505,426,2.225543481643211,False
2712,0.0013831087073825753,223,4.281726655404129,False
2713,0.0020529550768772753,331,2.3697287528536473,False
2714,0.006487586134180151,1046,1.714632366856927,False
2715,0.0037399755630120757,603,1.2704969261020769,False
2716,0.0022700349188431506,366,1.135044362375645,False
2717,0.0021521915760616753,347,1.575000457530063,False
2718,9.303421798537502e-05,15,16.39395754337311,False
2719,0.0026545763531827006,428,1.7608645068150814,False
2720,8.683193678635003e-05,14,1.9259628568376814,False
2721,0.003063926912318351,494,9.613773291410222,False
2722,0.0011226128970235252,181,1.3540999217586622,False
2723,0.00011164106158245002,18,1.9497313168313768,False
2724,0.0012156471150089002,196,1.3285764109115212,False
2725,0.0016994250485328503,274,0.9176745205900095,False
2726,0.0011474220218196253,185,1.1058678491695506,False
2727,0.0012156471150089002,196,1.5807980153025414,False
